strategy,time_step,mean_fraction,std_fraction,tau,seed_fraction
betweenness,27,0.46031070599389345,0.0,0.2,0.01
betweenness,28,0.46031070599389345,0.0,0.2,0.01
degree,0,0.009996043388352631,0.0,0.2,0.01
degree,1,0.1412808970310482,0.0,0.2,0.01
degree,2,0.22270497861190117,0.0,0.2,0.01
degree,3,0.2832112755966645,0.0,0.2,0.01
degree,4,0.326756399632707,0.0,0.2,0.01
degree,5,0.3586855090964741,0.0,0.2,0.01
degree,6,0.3824102483706972,0.0,0.2,0.01
degree,7,0.3996998947391996,0.0,0.2,0.01
degree,8,0.41206243981097845,0.0,0.2,0.01
degree,9,0.42087896501011557,0.0,0.2,0.01
degree,10,0.42691093144610426,0.0,0.2,0.01
degree,11,0.43162900420296674,0.0,0.2,0.01
degree,12,0.4351302322456384,0.0,0.2,0.01
degree,13,0.43792972161877675,0.0,0.2,0.01
degree,14,0.43971392951259025,0.0,0.2,0.01
degree,15,0.44080386404186545,0.0,0.2,0.01
degree,16,0.4416549088112995,0.0,0.2,0.01
degree,17,0.44221480668592716,0.0,0.2,0.01
degree,18,0.44258807193567895,0.0,0.2,0.01
degree,19,0.4428568229155002,0.0,0.2,0.01
degree,20,0.4429911984054108,0.0,0.2,0.01
degree,21,0.4431031779803364,0.0,0.2,0.01
degree,22,0.4432076922502669,0.0,0.2,0.01
degree,23,0.44326741469022723,0.0,0.2,0.01
degree,24,0.44326741469022723,0.0,0.2,0.01
random,0,0.009996043388352631,0.0,0.2,0.01
random,1,0.01977559293184923,0.0009026332756368544,0.2,0.01
random,2,0.02872649362089688,0.001266791845356735,0.2,0.01
random,3,0.03624629534239621,0.0013564506881171348,0.2,0.01
random,4,0.042806058841533975,0.0015045218760959013,0.2,0.01
random,5,0.04849462124775108,0.0019003466273005232,0.2,0.01
random,6,0.05309996789918851,0.0023509915521636813,0.2,0.01
random,7,0.05707972199204199,0.0027424856855187843,0.2,0.01
random,8,0.060413727202824875,0.0029267808393264694,0.2,0.01
random,9,0.06321545616746173,0.003006376458700032,0.2,0.01
random,10,0.06576187170126835,0.0032232006056123566,0.2,0.01
random,11,0.06796413667480386,0.003517997641222638,0.2,0.01
random,12,0.06953632990675834,0.0036946048425299098,0.2,0.01
random,13,0.07100848805177935,0.0036650141711588777,0.2,0.01
random,14,0.0721700895090069,0.003591264696820414,0.2,0.01
random,15,0.07308384284039923,0.0035766088468407457,0.2,0.01
random,16,0.07386172762088196,0.0034925005682935333,0.2,0.01
random,17,0.07448508058796742,0.003463581957154363,0.2,0.01
random,18,0.07499794704112636,0.0034664512251758924,0.2,0.01
random,19,0.07546154248131808,0.0034725520608381326,0.2,0.01
random,20,0.0758213701820788,0.003505215315451474,0.2,0.01
random,21,0.07611177054638567,0.003539251330846089,0.2,0.01
random,22,0.0763081080677551,0.0035648567133586832,0.2,0.01
random,23,0.07647458436914441,0.003578537380564567,0.2,0.01
random,24,0.07661045292005406,0.003589446166465744,0.2,0.01
random,25,0.07737622731687815,0.00317059944292048,0.2,0.01
random,26,0.07748323002180697,0.0031623111362427173,0.2,0.01
random,27,0.07812161728367412,0.002873744719191366,0.2,0.01
random,28,0.07823919583734593,0.0029037855084242787,0.2,0.01
random,29,0.07877603125189966,0.0028459158973344785,0.2,0.01
random,30,0.07921136518032444,0.0023368825366758875,0.2,0.01
random,31,0.07954282472210403,0.002679888528268828,0.2,0.01
random,32,0.07962494307704941,0.002704227091337497,0.2,0.01
random,33,0.0789580424974929,0.0027806064850636122,0.2,0.01
random,34,0.0807148776063246,0.0006123370631313901,0.2,0.01
random,35,0.0808193918762551,0.0007495850255573988,0.2,0.01
random,36,0.08092763879868312,0.0009026692913402463,0.2,0.01
random,37,0.08182720805058491,0.0,0.2,0.01
random,38,0.08196904884549058,0.0,0.2,0.01
random,39,0.08208849372541115,0.0,0.2,0.01
random,40,0.08220047330033668,0.0,0.2,0.01
random,41,0.0822452651303069,0.0,0.2,0.01
random,42,0.08229752226527215,0.0,0.2,0.01
random,43,0.08231245287526222,0.0,0.2,0.01
random,44,0.08231991818025726,0.0,0.2,0.01
random,45,0.08232738348525229,0.0,0.2,0.01
random,46,0.08233484879024733,0.0,0.2,0.01
random,47,0.08233484879024733,0.0,0.2,0.01
betweenness,0,0.019999552081700296,0.0,0.2,0.02
betweenness,1,0.2153367225818011,0.0,0.2,0.02
betweenness,2,0.3256216732734616,0.0,0.2,0.02
betweenness,3,0.401454241413033,0.0,0.2,0.02
betweenness,4,0.45283047038886776,0.0,0.2,0.02
betweenness,5,0.4881936201503512,0.0,0.2,0.02
betweenness,6,0.5122319022343658,0.0,0.2,0.02
betweenness,7,0.5282823079736922,0.0,0.2,0.02
betweenness,8,0.5395922450411712,0.0,0.2,0.02
betweenness,9,0.5478787335856606,0.0,0.2,0.02
betweenness,10,0.5534777123319373,0.0,0.2,0.02
betweenness,11,0.5577254708741126,0.0,0.2,0.02
betweenness,12,0.5605324255522459,0.0,0.2,0.02
betweenness,13,0.5625928497308758,0.0,0.2,0.02
betweenness,14,0.5641605637798333,0.0,0.2,0.02
betweenness,15,0.5652504983091085,0.0,0.2,0.02
betweenness,16,0.5658626533187013,0.0,0.2,0.02
betweenness,17,0.5663031063134084,0.0,0.2,0.02
betweenness,18,0.5666091838182049,0.0,0.2,0.02
betweenness,19,0.5668555388830411,0.0,0.2,0.02
betweenness,20,0.567034706202922,0.0,0.2,0.02
betweenness,21,0.567258665352773,0.0,0.2,0.02
betweenness,22,0.5674826245026241,0.0,0.2,0.02
betweenness,23,0.5676020693825446,0.0,0.2,0.02
betweenness,24,0.5677065836524752,0.0,0.2,0.02
betweenness,25,0.5677588407874403,0.0,0.2,0.02
betweenness,26,0.5677961673124156,0.0,0.2,0.02
betweenness,27,0.5678185632274007,0.0,0.2,0.02
betweenness,28,0.5678334938373907,0.0,0.2,0.02
betweenness,29,0.5678558897523759,0.0,0.2,0.02
betweenness,30,0.5678558897523759,0.0,0.2,0.02
degree,0,0.019999552081700296,0.0,0.2,0.02
degree,1,0.20608720969295197,0.0,0.2,0.02
degree,2,0.3141027076661217,0.0,0.2,0.02
degree,3,0.3866505416078774,0.0,0.2,0.02
degree,4,0.43480922413085193,0.0,0.2,0.02
degree,5,0.4678282681238942,0.0,0.2,0.02
degree,6,0.48938806894955694,0.0,0.2,0.02
degree,7,0.5044829156495189,0.0,0.2,0.02
degree,8,0.5142400692780303,0.0,0.2,0.02
degree,9,0.520876725418617,0.0,0.2,0.02
degree,10,0.5257291736653901,0.0,0.2,0.02
degree,11,0.5287824834083596,0.0,0.2,0.02
degree,12,0.5309399565519249,0.0,0.2,0.02
degree,13,0.5322911767560263,0.0,0.2,0.02
degree,14,0.5331870133554306,0.0,0.2,0.02
degree,15,0.5336647928751129,0.0,0.2,0.02
degree,16,0.5339932662948945,0.0,0.2,0.02
degree,17,0.5342321560547356,0.0,0.2,0.02
degree,18,0.5343292050196711,0.0,0.2,0.02
degree,19,0.5343963927646264,0.0,0.2,0.02
degree,20,0.5344337192896016,0.0,0.2,0.02
degree,21,0.5344337192896016,0.0,0.2,0.02
random,0,0.019999552081700296,0.0,0.2,0.02
random,1,0.03942054302628534,0.0007560768941632405,0.2,0.02
random,2,0.056396646584996234,0.0015770524289010716,0.2,0.02
random,3,0.07122124924413786,0.002321017762669922,0.2,0.02
random,4,0.08388016692421969,0.0025966625450091476,0.2,0.02
random,5,0.09488999873089815,0.0032514196789722514,0.2,0.02
random,6,0.10420147365120602,0.0038813243934759435,0.2,0.02
random,7,0.11234686793128934,0.004291761646110917,0.2,0.02
random,8,0.11900144080386403,0.004554518887610229,0.2,0.02
random,9,0.12452576650019036,0.004560034151183257,0.2,0.02
random,10,0.1290825886691601,0.00446884544517173,0.2,0.02
random,11,0.1331377423424634,0.00444123229802402,0.2,0.02
random,12,0.13654938672519465,0.004433702395186103,0.2,0.02
random,13,0.1394989287287332,0.004439842334761069,0.2,0.02
random,14,0.1422670638208924,0.004549545827029172,0.2,0.02
random,15,0.14485155241017372,0.004515232287527599,0.2,0.02
random,16,0.1469724455592633,0.004636116955449029,0.2,0.02
random,17,0.14880368487454557,0.0047803633621161905,0.2,0.02
random,18,0.15056997603637096,0.00506394266058676,0.2,0.02
random,19,0.15204661336438902,0.005340241165938759,0.2,0.02
random,20,0.15332019439654207,0.005584400819779683,0.2,0.02
random,21,0.15450717789075272,0.005868267965309717,0.2,0.02
random,22,0.15560607078602195,0.00632738458297914,0.2,0.02
random,23,0.15652504983091084,0.006561980914556909,0.2,0.02
random,24,0.15739027867983546,0.006699829643493695,0.2,0.02
random,25,0.15821967406478393,0.00686865489500641,0.2,0.02
random,26,0.15891394742932224,0.007033864261959295,0.2,0.02
random,27,0.15948205713944444,0.007159758501017929,0.2,0.02
random,28,0.16001209379409195,0.0072946496863231115,0.2,0.02
random,29,0.1604398557703075,0.007353037160212945,0.2,0.02
random,30,0.16078400633057863,0.007408560594586547,0.2,0.02
random,31,0.161070674042388,0.007443502212462317,0.2,0.02
random,32,0.1613215082902212,0.00749464343541447,0.2,0.02
random,33,0.1615111270370951,0.0075500950526298525,0.2,0.02
random,34,0.16167163109448837,0.00757009509829741,0.2,0.02
random,35,0.16186348943286077,0.007626253478272859,0.2,0.02
random,36,0.16200458369726695,0.007685845612113592,0.2,0.02
random,37,0.16320815675813324,0.007316642347351359,0.2,0.02
random,38,0.16329193406974418,0.007340949040731884,0.2,0.02
random,39,0.16562632309200134,0.006811401754200919,0.2,0.02
random,40,0.16828439825909086,0.006319581087471841,0.2,0.02
random,41,0.16840384313901144,0.006228461484665417,0.2,0.02
random,42,0.1691171530312871,0.006835448868217426,0.2,0.02
random,43,0.1692533948474465,0.008120635792097129,0.2,0.02
random,44,0.16941016625234226,0.007906914005336312,0.2,0.02
random,45,0.1695395648722562,0.007728813111738572,0.2,0.02
random,46,0.16959431044221976,0.007653424467102263,0.2,0.02
random,47,0.16587161168469539,0.005553263710467467,0.2,0.02
random,48,0.16591640351466558,0.005511033568182521,0.2,0.02
random,49,0.16597612595462588,0.005437130819183917,0.2,0.02
random,50,0.16601345247960106,0.005384343141327761,0.2,0.02
random,51,0.1622882652870783,0.0,0.2,0.02
random,52,0.1623703836420237,0.0,0.2,0.02
random,53,0.16244503669197405,0.0,0.2,0.02
random,54,0.1625420856569095,0.0,0.2,0.02
random,55,0.16258687748687972,0.0,0.2,0.02
random,56,0.16263166931684994,0.0,0.2,0.02
random,57,0.16267646114682016,0.0,0.2,0.02
random,58,0.16269139175681022,0.0,0.2,0.02
random,59,0.16269885706180526,0.0,0.2,0.02
random,60,0.1627063223668003,0.0,0.2,0.02
random,61,0.16271378767179534,0.0,0.2,0.02
random,62,0.16271378767179534,0.0,0.2,0.02
betweenness,0,0.04999514755175323,0.0,0.2,0.05
betweenness,1,0.3480399841735534,0.0,0.2,0.05
betweenness,2,0.4922995378976208,0.0,0.2,0.05
betweenness,3,0.5749031376676894,0.0,0.2,0.05
betweenness,4,0.6228527916508029,0.0,0.2,0.05
betweenness,5,0.6518778974715012,0.0,0.2,0.05
betweenness,6,0.6690779601800632,0.0,0.2,0.05
betweenness,7,0.6795667136980882,0.0,0.2,0.05
betweenness,8,0.6856658678790322,0.0,0.2,0.05
betweenness,9,0.6892118877516741,0.0,0.2,0.05
betweenness,10,0.6911080752204132,0.0,0.2,0.05
betweenness,11,0.6922651974946437,0.0,0.2,0.05
betweenness,12,0.6930714504341075,0.0,0.2,0.05
betweenness,13,0.6936388136137301,0.0,0.2,0.05
betweenness,14,0.6941016625234224,0.0,0.2,0.05
betweenness,15,0.6942733645383082,0.0,0.2,0.05
betweenness,16,0.6943704135032437,0.0,0.2,0.05
betweenness,17,0.694422670638209,0.0,0.2,0.05
betweenness,18,0.6944525318581891,0.0,0.2,0.05
betweenness,19,0.6944525318581891,0.0,0.2,0.05
degree,0,0.04999514755175323,0.0,0.2,0.05
degree,1,0.3252260121087247,0.0,0.2,0.05
degree,2,0.4634983912267735,0.0,0.2,0.05
degree,3,0.5436832321784506,0.0,0.2,0.05
degree,4,0.5904608332773436,0.0,0.2,0.05
degree,5,0.6175822863243078,0.0,0.2,0.05
degree,6,0.6329309533941009,0.0,0.2,0.05
degree,7,0.6414861929184117,0.0,0.2,0.05
degree,8,0.6462191962852643,0.0,0.2,0.05
degree,9,0.648906706083477,0.0,0.2,0.05
degree,10,0.6507133098922756,0.0,0.2,0.05
degree,11,0.6517733832015707,0.0,0.2,0.05
degree,12,0.6522213015012729,0.0,0.2,0.05
degree,13,0.6524377953461289,0.0,0.2,0.05
degree,14,0.6525049830910842,0.0,0.2,0.05
degree,15,0.6525572402260494,0.0,0.2,0.05
degree,16,0.6525796361410345,0.0,0.2,0.05
degree,17,0.6525871014460296,0.0,0.2,0.05
degree,18,0.6525871014460296,0.0,0.2,0.05
random,0,0.04999514755175323,0.0,0.2,0.05
random,1,0.09652415399431144,0.001278145340436152,0.2,0.05
random,2,0.13753704657603788,0.001993027499810725,0.2,0.05
random,3,0.1721678499175084,0.002547467679078607,0.2,0.05
random,4,0.20084357946443904,0.002652139886169874,0.2,0.05
random,5,0.22448022813972063,0.003260166680494661,0.2,0.05
random,6,0.2445820548998529,0.0039174562884651785,0.2,0.05
random,7,0.2613588348151964,0.004359786124315302,0.2,0.05
random,8,0.2749031376676894,0.004759739951906364,0.2,0.05
random,9,0.2858980388643778,0.004940142602890123,0.2,0.05
random,10,0.2947302412040044,0.0046767644975594614,0.2,0.05
random,11,0.30177599605831895,0.004392251737851688,0.2,0.05
random,12,0.30748770091002064,0.004101054803130131,0.2,0.05
random,13,0.31210424551895066,0.0037063316748594376,0.2,0.05
random,14,0.31600337431785774,0.003624373241521352,0.2,0.05
random,15,0.3190342881458422,0.0035824704996936696,0.2,0.05
random,16,0.32144184900674116,0.0034396337293499677,0.2,0.05
random,17,0.3233455017804753,0.0034476715957623043,0.2,0.05
random,18,0.32496472643389845,0.0035968070507249377,0.2,0.05
random,19,0.32628384582652126,0.003663584936173837,0.2,0.05
random,20,0.32743872850925326,0.003733604948917865,0.2,0.05
random,21,0.3284943226355513,0.0037408202268848696,0.2,0.05
random,22,0.32951781595037066,0.003727905609629248,0.2,0.05
random,23,0.3304293296902645,0.0036585004858791857,0.2,0.05
random,24,0.331177353250767,0.003705804937311906,0.2,0.05
random,25,0.3317812964248654,0.0037372490417369427,0.2,0.05
random,26,0.3323001351220204,0.0037228038824384333,0.2,0.05
random,27,0.33271819220174237,0.00372689678893034,0.2,0.05
random,28,0.33308249908550014,0.0037253944732250238,0.2,0.05
random,29,0.3333027255828537,0.0037199255980475236,0.2,0.05
random,30,0.3334945839212261,0.003735896339025487,0.2,0.05
random,31,0.33361253574014765,0.0037405924459242273,0.2,0.05
random,32,0.33377527938903945,0.003727856358605684,0.2,0.05
random,33,0.33389920345195706,0.003760076829476128,0.2,0.05
random,34,0.33399028017289645,0.003774540036840345,0.2,0.05
random,35,0.33405672138735226,0.0037940571154762713,0.2,0.05
random,36,0.334108231991818,0.0038186440596260506,0.2,0.05
random,37,0.3353079065045202,0.0039002964447601637,0.2,0.05
random,38,0.3354074439044541,0.003913302387270752,0.2,0.05
random,39,0.33557143177084503,0.004439156222098648,0.2,0.05
random,40,0.33545845682192016,0.0046318613033322995,0.2,0.05
random,41,0.3355903438768324,0.004727797948222897,0.2,0.05
random,42,0.3356699737967795,0.004782744230446823,0.2,0.05
random,43,0.3357919071116984,0.004885671881605527,0.2,0.05
random,44,0.33588646764163554,0.004963232106299173,0.2,0.05
random,45,0.33515113509962446,0.006688198784374834,0.2,0.05
random,46,0.33530790650452025,0.006740986462230931,0.2,0.05
random,47,0.3354422819944309,0.006825446746800764,0.2,0.05
random,48,0.33553933095936633,0.006920464566941876,0.2,0.05
random,49,0.3356139840093167,0.007004924851511709,0.2,0.05
random,50,0.33568117175427203,0.007089385136081543,0.2,0.05
random,51,0.33589766559912804,0.007395553667647257,0.2,0.05
random,52,0.34145558516793206,0.0,0.2,0.05
random,53,0.34166461370779305,0.0,0.2,0.05
random,54,0.3417765932827186,0.0,0.2,0.05
random,55,0.3418288504176838,0.0,0.2,0.05
random,56,0.34185124633266895,0.0,0.2,0.05
random,57,0.34187364224765404,0.0,0.2,0.05
random,58,0.3419258993826193,0.0,0.2,0.05
random,59,0.34200055243256966,0.0,0.2,0.05
random,60,0.3420378789575448,0.0,0.2,0.05
random,61,0.34204534426253985,0.0,0.2,0.05
random,62,0.34204534426253985,0.0,0.2,0.05
betweenness,0,0.002493411868341881,0.0,0.25,0.0025
betweenness,1,0.05725888931192284,0.0,0.25,0.0025
betweenness,2,0.09190536979388293,0.0,0.25,0.0025
betweenness,3,0.1206094674997947,0.0,0.25,0.0025
betweenness,4,0.1434831620045837,0.0,0.25,0.0025
betweenness,5,0.1626018080968698,0.0,0.25,0.0025
betweenness,6,0.17785342620172748,0.0,0.25,0.0025
betweenness,7,0.18939478772405247,0.0,0.25,0.0025
betweenness,8,0.19879360671280225,0.0,0.25,0.0025
betweenness,9,0.20592297298306123,0.0,0.25,0.0025
betweenness,10,0.21172351496420388,0.0,0.25,0.0025
betweenness,11,0.21612804491127485,0.0,0.25,0.0025
betweenness,12,0.22045045650340045,0.0,0.25,0.0025
betweenness,13,0.2244294640657544,0.0,0.25,0.0025
betweenness,14,0.22773659417855513,0.0,0.25,0.0025
betweenness,15,0.23050622233171336,0.0,0.25,0.0025
betweenness,16,0.2333355729248318,0.0,0.25,0.0025
betweenness,17,0.23547811545840705,0.0,0.25,0.0025
betweenness,18,0.23764305390696733,0.0,0.25,0.0025
betweenness,19,0.23940486588579576,0.0,0.25,0.0025
betweenness,20,0.2412189349995894,0.0,0.25,0.0025
betweenness,21,0.24316737960329368,0.0,0.25,0.0025
betweenness,22,0.24523526908691853,0.0,0.25,0.0025
betweenness,23,0.24712399125066256,0.0,0.25,0.0025
betweenness,24,0.24863944816465477,0.0,0.25,0.0025
betweenness,25,0.2499309459287959,0.0,0.25,0.0025
betweenness,26,0.250991019238091,0.0,0.25,0.0025
betweenness,27,0.2516703619926392,0.0,0.25,0.0025
betweenness,28,0.2523422394421924,0.0,0.25,0.0025
betweenness,29,0.2529917209767605,0.0,0.25,0.0025
betweenness,30,0.2534620351914477,0.0,0.25,0.0025
betweenness,31,0.2541264473360059,0.0,0.25,0.0025
betweenness,32,0.2546042268556882,0.0,0.25,0.0025
betweenness,33,0.2548729778355095,0.0,0.25,0.0025
betweenness,34,0.2552462430852612,0.0,0.25,0.0025
betweenness,35,0.25552245937007756,0.0,0.25,0.0025
betweenness,36,0.2559255858398095,0.0,0.25,0.0025
betweenness,37,0.25623166334460595,0.0,0.25,0.0025
betweenness,38,0.2565825326793726,0.0,0.25,0.0025
betweenness,39,0.2567691653042485,0.0,0.25,0.0025
betweenness,40,0.2569184714041492,0.0,0.25,0.0025
betweenness,41,0.2569781938441095,0.0,0.25,0.0025
betweenness,42,0.25703045097907473,0.0,0.25,0.0025
betweenness,43,0.2571051040290251,0.0,0.25,0.0025
betweenness,44,0.25714989585899534,0.0,0.25,0.0025
betweenness,45,0.2572170836039506,0.0,0.25,0.0025
betweenness,46,0.2572768060439109,0.0,0.25,0.0025
betweenness,47,0.25730666726389106,0.0,0.25,0.0025
betweenness,48,0.25732906317887616,0.0,0.25,0.0025
betweenness,49,0.25732906317887616,0.0,0.25,0.0025
degree,0,0.002493411868341881,0.0,0.25,0.0025
degree,1,0.06378356587758392,0.0,0.25,0.0025
degree,2,0.1033123558262973,0.0,0.25,0.0025
degree,3,0.13725709763872404,0.0,0.25,0.0025
degree,4,0.1654983464349436,0.0,0.25,0.0025
degree,5,0.18737915537539288,0.0,0.25,0.0025
degree,6,0.2057587362731704,0.0,0.25,0.0025
degree,7,0.22138361962777992,0.0,0.25,0.0025
degree,8,0.23398505445939993,0.0,0.25,0.0025
degree,9,0.2445559263323703,0.0,0.25,0.0025
degree,10,0.2525960598120236,0.0,0.25,0.0025
degree,11,0.2588445200928684,0.0,0.25,0.0025
degree,12,0.26451815188909544,0.0,0.25,0.0025
degree,13,0.26902719610609693,0.0,0.25,0.0025
degree,14,0.27224474255895725,0.0,0.25,0.0025
degree,15,0.2751786074220062,0.0,0.25,0.0025
degree,16,0.2770822601957403,0.0,0.25,0.0025
degree,17,0.2788440721745687,0.0,0.25,0.0025
degree,18,0.27996386792382405,0.0,0.25,0.0025
degree,19,0.2808373086082432,0.0,0.25,0.0025
degree,20,0.2815465125827716,0.0,0.25,0.0025
degree,21,0.2820765492374191,0.0,0.25,0.0025
degree,22,0.28250207162213614,0.0,0.25,0.0025
degree,23,0.28289026748187796,0.0,0.25,0.0025
degree,24,0.2832112755966645,0.0,0.25,0.0025
degree,25,0.28336804700156026,0.0,0.25,0.0025
degree,26,0.283517353101461,0.0,0.25,0.0025
degree,27,0.2836293326763865,0.0,0.25,0.0025
degree,28,0.28370398572633687,0.0,0.25,0.0025
degree,29,0.2837114510313319,0.0,0.25,0.0025
degree,30,0.2837114510313319,0.0,0.25,0.0025
random,0,0.002493411868341881,0.0,0.25,0.0025
random,1,0.004892760893746314,0.00020647113671519877,0.25,0.0025
random,2,0.007636260479421887,0.0004622257124603491,0.25,0.0025
random,3,0.00964144140108844,0.0004768486899672634,0.25,0.0025
random,4,0.011345024000955559,0.0006411480661225636,0.25,0.0025
random,5,0.012846296835457214,0.0007597824117117235,0.25,0.0025
random,6,0.014087030525632125,0.0009999112730325647,0.25,0.0025
random,7,0.015022433241510083,0.0010605349711780895,0.25,0.0025
random,8,0.01571670660604839,0.0011349448948281538,0.25,0.0025
random,9,0.016271378767179535,0.0012719783428852716,0.25,0.0025
random,10,0.01671332482288564,0.0013767627294892853,0.25,0.0025
random,11,0.01707016640164834,0.0015059419794951968,0.25,0.0025
random,12,0.017350115338962174,0.0016075654105478462,0.25,0.0025
random,13,0.01755317163482714,0.0017385349204316152,0.25,0.0025
random,14,0.01772487364971296,0.0018591958696002073,0.25,0.0025
random,15,0.017875672810612676,0.0019526851068479775,0.25,0.0025
random,16,0.018005569117526297,0.0020249514994651395,0.25,0.0025
random,17,0.01810112502146275,0.002078238206506523,0.25,0.0025
random,18,0.018453404469395154,0.002113536631582555,0.25,0.0025
random,19,0.01858031465431076,0.0021212386785218933,0.25,0.0025
random,20,0.018717178579219743,0.0022102906658064245,0.25,0.0025
random,21,0.01885155406913038,0.0022727341526463016,0.25,0.0025
random,22,0.019005733354236186,0.0024661683758176014,0.25,0.0025
random,23,0.019093450687927855,0.0025222945760508602,0.25,0.0025
random,24,0.0192231603622166,0.0027576935003275345,0.25,0.0025
random,25,0.01929248105145621,0.002770284439658314,0.25,0.0025
random,26,0.01935326996355865,0.002772265768979835,0.25,0.0025
random,27,0.019707160969394736,0.0029141185637408125,0.25,0.0025
random,28,0.019748220146867435,0.0029074834480772903,0.25,0.0025
random,29,0.019778081366847576,0.002897902807847745,0.25,0.0025
random,30,0.018670727792583965,0.0009438224230456417,0.25,0.0025
random,31,0.01871178697005666,0.0010898066912131683,0.25,0.0025
random,32,0.01884491824246813,0.0013160198535132573,0.25,0.0025
random,33,0.018867314157453238,0.0013039375646698404,0.25,0.0025
random,34,0.01888722163744,0.0012953541153535326,0.25,0.0025
random,35,0.018323591110314813,0.0011560501450497858,0.25,0.0025
random,36,0.017513605518353452,0.0,0.25,0.0025
random,37,0.017521070823348486,0.0,0.25,0.0025
random,38,0.017521070823348486,0.0,0.25,0.0025
betweenness,0,0.004994289041678797,0.0,0.25,0.005
betweenness,1,0.09224877382365457,0.0,0.25,0.005
betweenness,2,0.14804446335655044,0.0,0.25,0.005
betweenness,3,0.1924854239919972,0.0,0.25,0.005
betweenness,4,0.22655707598933955,0.0,0.25,0.005
betweenness,5,0.2521705374273066,0.0,0.25,0.005
betweenness,6,0.27237165274387287,0.0,0.25,0.005
betweenness,7,0.2873470545639142,0.0,0.25,0.005
betweenness,8,0.29960508536576264,0.0,0.25,0.005
betweenness,9,0.31002665113883227,0.0,0.25,0.005
betweenness,10,0.3182086254133913,0.0,0.25,0.005
betweenness,11,0.32443468977925094,0.0,0.25,0.005
betweenness,12,0.32948123595589496,0.0,0.25,0.005
betweenness,13,0.33357222309317447,0.0,0.25,0.005
betweenness,14,0.3366404634461341,0.0,0.25,0.005
betweenness,15,0.3394175569042873,0.0,0.25,0.005
betweenness,16,0.3421647891424604,0.0,0.25,0.005
betweenness,17,0.3443297275910207,0.0,0.25,0.005
betweenness,18,0.3461139354848342,0.0,0.25,0.005
betweenness,19,0.34729345367404985,0.0,0.25,0.005
betweenness,20,0.3484953677782506,0.0,0.25,0.005
betweenness,21,0.3492792248027293,0.0,0.25,0.005
betweenness,22,0.34983165737236194,0.0,0.25,0.005
betweenness,23,0.3502049226221137,0.0,0.25,0.005
betweenness,24,0.35046620829694,0.0,0.25,0.005
betweenness,25,0.35073495927676124,0.0,0.25,0.005
betweenness,26,0.35086933476667187,0.0,0.25,0.005
betweenness,27,0.3509663837316074,0.0,0.25,0.005
betweenness,28,0.351100759221518,0.0,0.25,0.005
betweenness,29,0.35130232245638393,0.0,0.25,0.005
betweenness,30,0.35144416325128963,0.0,0.25,0.005
betweenness,31,0.3515412122162251,0.0,0.25,0.005
betweenness,32,0.35158600404619533,0.0,0.25,0.005
betweenness,33,0.3516457264861556,0.0,0.25,0.005
betweenness,34,0.351727844841101,0.0,0.25,0.005
betweenness,35,0.3517950325860563,0.0,0.25,0.005
betweenness,36,0.3518398244160265,0.0,0.25,0.005
betweenness,37,0.3518547550260166,0.0,0.25,0.005
betweenness,38,0.3518547550260166,0.0,0.25,0.005
degree,0,0.004994289041678797,0.0,0.25,0.005
degree,1,0.09583212022127165,0.0,0.25,0.005
degree,2,0.15451688278724626,0.0,0.25,0.005
degree,3,0.201682679745881,0.0,0.25,0.005
degree,4,0.23772517226191275,0.0,0.25,0.005
degree,5,0.26492127835882734,0.0,0.25,0.005
degree,6,0.28630191186460924,0.0,0.25,0.005
degree,7,0.3029420766985435,0.0,0.25,0.005
degree,8,0.3156928176300643,0.0,0.25,0.005
degree,9,0.3248079550290027,0.0,0.25,0.005
degree,10,0.33256440691884465,0.0,0.25,0.005
degree,11,0.3384097407299575,0.0,0.25,0.005
degree,12,0.3427321523220831,0.0,0.25,0.005
degree,13,0.34622591505975975,0.0,0.25,0.005
degree,14,0.3493538778526797,0.0,0.25,0.005
degree,15,0.35176517136607616,0.0,0.25,0.005
degree,16,0.3535568445648847,0.0,0.25,0.005
degree,17,0.35465424439915494,0.0,0.25,0.005
degree,18,0.35553515038856914,0.0,0.25,0.005
degree,19,0.3561547707031571,0.0,0.25,0.005
degree,20,0.3565355012579039,0.0,0.25,0.005
degree,21,0.35677439101774505,0.0,0.25,0.005
degree,22,0.3569983501675961,0.0,0.25,0.005
degree,23,0.3572148440124521,0.0,0.25,0.005
degree,24,0.3574313378573082,0.0,0.25,0.005
degree,25,0.35776727658208474,0.0,0.25,0.005
degree,26,0.35805095817189614,0.0,0.25,0.005
degree,27,0.35828984793173724,0.0,0.25,0.005
degree,28,0.3584690152516181,0.0,0.25,0.005
degree,29,0.35860339074152875,0.0,0.25,0.005
degree,30,0.3587452315364344,0.0,0.25,0.005
degree,31,0.3588796070263451,0.0,0.25,0.005
degree,32,0.35893932946630536,0.0,0.25,0.005
degree,33,0.35896919068628547,0.0,0.25,0.005
degree,34,0.35897665599128054,0.0,0.25,0.005
degree,35,0.35897665599128054,0.0,0.25,0.005
random,0,0.004994289041678797,0.0,0.25,0.005
random,1,0.009965435637872985,0.0003068644974469169,0.25,0.005
random,2,0.01464244921726277,0.0005892412307627171,0.25,0.005
random,3,0.0182377401028719,0.0007946411086481964,0.25,0.005
random,4,0.021626242040118548,0.0008570370276126033,0.25,0.005
